scope,ideology,phrase,ngram_n,discovery_log_odds,confirmation_log_odds,same_direction,target_confirmation_df,other_confirmation_df,target_confirmation_rate,other_confirmation_rate,odds_ratio,p_value,q_value_bh,confirmed_q05
all,authoritarian_right,authoritarian right my,3,7.646780160429001,7.992930763272867,True,489,0,0.0077619047619047615,0.0,inf,9.41409889387177e-296,4.900610358772501e-295,True
all,authoritarian_right,authoritarian right tends,3,7.465872098940505,7.992930763272867,True,489,0,0.0077619047619047615,0.0,inf,9.41409889387177e-296,4.900610358772501e-295,True
all,authoritarian_right,authoritarian right emphasizes,3,7.8102032049737735,7.92701080716814,True,458,0,0.00726984126984127,0.0,inf,5.17376229431677e-277,2.6198050890313096e-276,True
all,authoritarian_right,authoritarian right alignment,3,7.549218487139735,7.788321366844745,True,399,0,0.006333333333333333,0.0,inf,2.325203903847877e-241,1.1164987710717823e-240,True
all,authoritarian_right,reasoning authoritarian right,3,7.2454278791144775,7.687762813186914,True,361,0,0.00573015873015873,0.0,inf,2.0872857229765152e-218,9.300945181583352e-218,True
all,authoritarian_right,authoritarian right framework,3,7.489908923901134,7.676572278290831,True,357,0,0.005666666666666667,0.0,inf,5.435786230445838e-216,2.402962643141533e-215,True
all,authoritarian_right,authoritarian right worldview,3,7.378834989831952,7.639323504614526,True,344,0,0.0054603174603174605,0.0,inf,3.851665387565738e-208,1.589168608054901e-207,True
all,authoritarian_right,economic power,2,6.452626372266398,7.588446185423717,True,327,0,0.005190476190476191,0.0,inf,7.082894567633719e-198,2.778290333923931e-197,True
all,authoritarian_right,authoritarian right perspectives,3,7.3243735384395,7.508640594681901,True,302,0,0.0047936507936507935,0.0,inf,8.758371288276444e-183,3.252275205046653e-182,True
all,authoritarian_right,authoritarian right values,3,8.346401725844313,7.447766242212317,True,846,1,0.013428571428571429,5.291005291005291e-06,2572.532001158413,0.0,0.0,True
all,authoritarian_right,authoritarian right views,3,7.371232140531905,7.40002714908378,True,271,0,0.004301587301587302,0.0,inf,4.490062985626898e-164,1.534334406744897e-163,True
all,authoritarian_right,authoritarian right-leaning,2,7.050578162650877,7.331141927569187,True,253,0,0.004015873015873016,0.0,inf,3.263860747415367e-153,1.0631406060294499e-152,True
all,authoritarian_right,authoritarian right followed,3,7.111604274870586,7.303028546013439,True,246,0,0.003904761904761905,0.0,inf,5.459910140840879e-149,1.7085224429485223e-148,True
all,authoritarian_right,authoritarian right final,3,7.111604274870586,7.261455422035493,True,236,0,0.003746031746031746,0.0,inf,5.891819370138989e-143,1.773915345495901e-142,True
all,authoritarian_right,authoritarian right upholds,3,7.050578162650877,7.240007427935964,True,231,0,0.0036666666666666666,0.0,inf,6.117677667565531e-140,1.82221735873476e-139,True
all,authoritarian_right,an authoritarian right-leaning,3,6.962998937904845,7.226915971973379,True,228,0,0.003619047619047619,0.0,inf,3.947540217307285e-138,1.145197865125082e-137,True
all,authoritarian_right,authoritarian right's preference,3,6.642485537217894,7.226915971973379,True,228,0,0.003619047619047619,0.0,inf,3.947540217307285e-138,1.145197865125082e-137,True
all,authoritarian_right,authoritarian right's tendency,3,6.746957749019911,7.168133595567725,True,215,0,0.003412698412698413,0.0,inf,2.7415300593674474e-130,7.597175338645117e-130,True
all,authoritarian_right,authoritarian right preference,3,6.4039700498143866,7.154066893796862,True,212,0,0.003365079365079365,0.0,inf,1.7680059569987767e-128,4.803801551455213e-128,True
all,authoritarian_right,values authoritarian right,3,6.78861003011406,7.028505668004523,True,187,0,0.0029682539682539684,0.0,inf,2.1123023115831066e-113,5.071346498068062e-113,True
all,authoritarian_right,authoritarian right ideologies,3,7.6041356366628765,7.001114751429302,True,1950,5,0.030952380952380953,2.6455026455026456e-05,1207.3390663390664,0.0,0.0,True
all,authoritarian_right,authoritarian right seeks,3,7.002254630410719,6.95644462377098,True,174,0,0.002761904761904762,0.0,inf,1.4576586079600508e-105,3.341217467628594e-105,True
all,authoritarian_right,authoritarian right advocate,3,6.508063740724393,6.866325080094696,True,159,0,0.0025238095238095237,0.0,inf,1.6123178988061976e-96,3.3385169874909e-96,True
all,authoritarian_right,authoritarian right position,3,6.688594437092982,6.8343956921173,True,154,0,0.0024444444444444444,0.0,inf,1.666439759420105e-93,3.3630686449166612e-93,True
all,authoritarian_right,authoritarian right-aligned,2,6.696077790889947,6.821334368763198,True,152,0,0.0024126984126984128,0.0,inf,2.676017158844916e-92,5.381016452984181e-92,True
all,authoritarian_right,an authoritarian right-aligned,3,6.688594437092982,6.8081010348535695,True,150,0,0.002380952380952381,0.0,inf,4.2970205023503197e-91,8.548001499318315e-91,True
all,authoritarian_right,alignment authoritarian right,3,6.393949348348217,6.74629448104814,True,141,0,0.0022380952380952382,0.0,inf,1.1441004256284697e-85,2.212722003732839e-85,True
all,authoritarian_right,right perspective societal,3,7.111604274870586,6.724817365248044,True,138,0,0.0021904761904761906,0.0,inf,7.358733257614215e-84,1.3894286184715652e-83,True
all,authoritarian_right,authoritarian right supports,3,6.034500110398932,6.717555049118667,True,137,0,0.0021746031746031746,0.0,inf,2.948304462858799e-83,5.547991843960646e-83,True
all,authoritarian_right,authoritarian right thinker,3,6.253668121088483,6.710239839281494,True,136,0,0.0021587301587301586,0.0,inf,1.1812352940350839e-82,2.200495179857999e-82,True
all,authoritarian_right,authoritarian right belief,3,6.471447508708306,6.687968981948306,True,133,0,0.002111111111111111,0.0,inf,7.596220542570323e-81,1.382710732748912e-80,True
all,authoritarian_right,authoritarian right's belief,3,6.471447508708306,6.626046019016006,True,125,0,0.001984126984126984,0.0,inf,5.039636589547558e-76,8.663819692524661e-76,True
all,authoritarian_right,authoritarian right's perspective,3,6.1816572248568145,6.609949608125915,True,123,0,0.0019523809523809524,0.0,inf,8.087192903361357e-75,1.3691691328791112e-74,True
all,authoritarian_right,authoritarian right approach,3,6.3208560336827295,6.585310494306163,True,120,0,0.0019047619047619048,0.0,inf,5.1982457242851896e-73,8.668930743792965e-73,True
all,authoritarian_right,authoritarian right firmly,3,6.206239554313133,6.525352262222754,True,113,0,0.0017936507936507937,0.0,inf,8.599629943251688e-69,1.3379871168690475e-68,True
all,authoritarian_right,authoritarian right's focus,3,5.878943639865922,6.525352262222754,True,113,0,0.0017936507936507937,0.0,inf,8.599629943251688e-69,1.3379871168690475e-68,True
all,authoritarian_right,authoritarian right fundamentally,3,6.373602847199579,6.507542213884669,True,111,0,0.0017619047619047618,0.0,inf,1.3796024954621582e-67,2.111095027396764e-67,True
all,authoritarian_right,authoritarian right believes,3,6.489922453888411,6.498517243163164,True,110,0,0.001746031746031746,0.0,inf,5.525649110822337e-67,8.318342039805518e-67,True
all,authoritarian_right,authoritarian right individuals,3,6.1691364524596395,6.498517243163164,True,110,0,0.001746031746031746,0.0,inf,5.525649110822337e-67,8.318342039805518e-67,True
all,authoritarian_right,authoritarian right view,3,6.048806673032657,6.498517243163164,True,110,0,0.001746031746031746,0.0,inf,5.525649110822337e-67,8.318342039805518e-67,True
all,authoritarian_right,authoritarian right priorities,3,6.2183085037366,6.442593394244556,True,104,0,0.0016507936507936507,0.0,inf,2.2806071768759091e-63,3.3517102836936187e-63,True
all,authoritarian_right,authoritarian right positions,3,6.383827634655226,6.423237323651944,True,102,0,0.0016190476190476191,0.0,inf,3.6578966745595243e-62,5.319708740808499e-62,True
all,authoritarian_right,authoritarian right focus,3,6.019986498134689,6.413417425051372,True,101,0,0.001603174603174603,0.0,inf,1.4649207688376958e-61,2.113888259695846e-61,True
all,authoritarian_right,beliefs authoritarian right,3,6.090541188139586,6.393484474484442,True,99,0,0.0015714285714285715,0.0,inf,2.349438060296033e-60,3.372775772126006e-60,True
all,authoritarian_right,strong nation requires,3,5.702859718247573,6.362413557583117,True,288,1,0.004571428571428572,5.291005291005291e-06,867.9632606199771,5.365329692123991e-172,1.9405770379954954e-171,True
all,authoritarian_right,rationale authoritarian right,3,5.944089640324764,6.352389488340153,True,95,0,0.001507936507936508,0.0,inf,6.0422899896508055e-58,8.456169658883163e-58,True
all,authoritarian_right,authoritarian right advocates,3,6.23023401757503,6.331192883931189,True,93,0,0.0014761904761904762,0.0,inf,9.689230048176975e-57,1.3260199353401906e-56,True
all,authoritarian_right,and economic freedom,3,5.844711074108212,6.320424195925513,True,92,0,0.0014603174603174604,0.0,inf,3.879943032617398e-56,5.258219633011899e-56,True
all,authoritarian_right,right ideologies often,3,5.889692733399714,6.311330668056827,True,815,4,0.012936507936507937,2.1164021164021164e-05,619.2479697676289,0.0,0.0,True
all,authoritarian_right,authoritarian right reasoning,3,6.048806673032657,6.287406489515783,True,89,0,0.0014126984126984128,0.0,inf,2.491165136356573e-54,3.3195669400732327e-54,True
all,authoritarian_right,control authoritarian right,3,5.791065029642641,6.287406489515783,True,89,0,0.0014126984126984128,0.0,inf,2.491165136356573e-54,3.3195669400732327e-54,True
all,authoritarian_right,authoritarian right here's,3,5.912045704833834,6.276154521030139,True,88,0,0.0013968253968253967,0.0,inf,9.9751143159647e-54,1.3197479035611254e-53,True
all,authoritarian_right,authoritarian right tend,3,5.8271461645891405,6.241620660818706,True,85,0,0.0013492063492063493,0.0,inf,6.4037283284496456e-52,8.256658979042715e-52,True
all,authoritarian_right,authoritarian right frameworks,3,6.4138917393538,6.181282000785893,True,80,0,0.0012698412698412698,0.0,inf,6.589528686778519e-49,8.266593420125304e-49,True
all,authoritarian_right,strength economic,2,6.552033543254097,6.168765945076539,True,79,0,0.001253968253968254,0.0,inf,2.6382935050875868e-48,3.2949091532147664e-48,True
all,authoritarian_right,authoritarian right lens,3,6.090541188139586,6.143255074643047,True,77,0,0.0012222222222222222,0.0,inf,4.2290720518725354e-47,5.25802038592188e-47,True
all,authoritarian_right,authoritarian right's prioritization,3,5.6534498577573515,6.130251986928835,True,76,0,0.0012063492063492064,0.0,inf,1.6931611905770431e-46,2.1004249067960203e-46,True
all,authoritarian_right,authoritarian right tendency,3,5.944089640324764,6.11707801041648,True,75,0,0.0011904761904761906,0.0,inf,6.778698973736488e-46,8.353396744184122e-46,True
all,authoritarian_right,my authoritarian right,3,5.753636300804961,6.103728587864722,True,74,0,0.0011746031746031746,0.0,inf,2.713871082981124e-45,3.31496972197475e-45,True
all,authoritarian_right,authoritarian right's stance,3,5.694734008814963,6.103728587864722,True,74,0,0.0011746031746031746,0.0,inf,2.713871082981124e-45,3.31496972197475e-45,True
all,authoritarian_right,strong nation needs,3,7.249740406022351,6.078314318714237,True,361,2,0.00573015873015873,1.0582010582010582e-05,544.6150002394675,7.750495383182926e-214,3.372676506588195e-213,True
all,authoritarian_right,authoritarian right proponent,3,5.674304540709872,6.0764842417328655,True,72,0,0.001142857142857143,0.0,inf,4.3497010643537757e-44,5.255495646084714e-44,True
all,authoritarian_right,authoritarian right thought,3,6.07682173712135,6.062579238647506,True,71,0,0.001126984126984127,0.0,inf,1.741352698177933e-43,2.0948886671384635e-43,True
all,authoritarian_right,path authoritarian right,3,5.912045704833834,6.062579238647506,True,71,0,0.001126984126984127,0.0,inf,1.741352698177933e-43,2.0948886671384635e-43,True
all,authoritarian_right,principles authoritarian right,3,6.2183085037366,6.048478608093591,True,70,0,0.0011111111111111111,0.0,inf,6.9712217583735605e-43,8.296945554303576e-43,True
all,authoritarian_right,authoritarian right understanding,3,5.844711074108212,6.048478608093591,True,70,0,0.0011111111111111111,0.0,inf,6.9712217583735605e-43,8.296945554303576e-43,True
all,authoritarian_right,authoritarian right-leaning viewpoint,3,5.861973480835243,6.034176760426448,True,69,0,0.0010952380952380953,0.0,inf,2.7907817590868625e-42,3.314425244800389e-42,True
all,authoritarian_right,personal accountability and,3,7.430512125887966,6.004945825652349,True,67,0,0.0010634920634920635,0.0,inf,4.4724376975292803e-41,5.28906114123951e-41,True
all,authoritarian_right,authoritarian right here,3,5.632151863684577,5.974836591343177,True,65,0,0.0010317460317460319,0.0,inf,7.167076088011784e-40,8.439876069815146e-40,True
all,authoritarian_right,authoritarian right core,3,6.156457446379521,5.959435783346458,True,64,0,0.0010158730158730158,0.0,inf,2.8690169082267422e-39,3.3572319703409566e-39,True
all,authoritarian_right,authoritarian right therefore,3,5.944089640324764,5.959435783346458,True,64,0,0.0010158730158730158,0.0,inf,2.8690169082267422e-39,3.3572319703409566e-39,True
all,authoritarian_right,authoritarian right proponents,3,5.8271461645891405,5.927905338729984,True,62,0,0.0009841269841269842,0.0,inf,4.5972673757521673e-38,5.357066795594053e-38,True
all,authoritarian_right,authoritarian right's worldview,3,5.895631293492437,5.911760068400221,True,61,0,0.0009682539682539683,0.0,inf,1.840243641272088e-37,2.1354493920594855e-37,True
all,authoritarian_right,authoritarian right vision,3,5.878943639865922,5.861701984140511,True,58,0,0.0009206349206349207,0.0,inf,1.1802417037993033e-35,1.3610654845056148e-35,True
all,authoritarian_right,many authoritarian right,3,6.206239554313133,5.772277449377739,True,53,0,0.0008412698412698413,0.0,inf,1.2125327768941315e-32,1.3699406830223757e-32,True
all,authoritarian_right,strong nation and,3,6.034500110398932,5.753393078945123,True,52,0,0.0008253968253968254,0.0,inf,4.853136049877893e-32,5.461003595519164e-32,True
all,authoritarian_right,economic dominance,2,5.734384341130466,5.71452147412948,True,50,0,0.0007936507936507937,0.0,inf,7.774364490500903e-31,8.608988113735592e-31,True
all,authoritarian_right,strong nation prioritizes,3,5.6534498577573515,5.71452147412948,True,50,0,0.0007936507936507937,0.0,inf,7.774364490500903e-31,8.608988113735592e-31,True
all,authoritarian_right,step authoritarian right,3,5.753636300804961,5.694504922051649,True,49,0,0.0007777777777777777,0.0,inf,3.111561226689576e-30,3.425177081553545e-30,True
all,authoritarian_right,responsibility authoritarian right,3,5.6534498577573515,5.694504922051649,True,49,0,0.0007777777777777777,0.0,inf,3.111561226689576e-30,3.425177081553545e-30,True
all,authoritarian_right,authoritarian right step,3,5.674304540709872,5.67408016530162,True,48,0,0.0007619047619047619,0.0,inf,1.2453362469563e-29,1.3681504724943966e-29,True
all,authoritarian_right,norms authoritarian right,3,5.772525383280227,5.65323019353229,True,47,0,0.000746031746031746,0.0,inf,4.98413424974953e-29,5.454150839116873e-29,True
all,authoritarian_right,authoritarian right reject,3,5.912045704833834,5.587942018578343,True,44,0,0.0006984126984126984,0.0,inf,3.1949788739402102e-27,3.4421725972624696e-27,True
all,authoritarian_right,an authoritarian right-wing,3,6.3208560336827295,5.581816663517429,True,132,1,0.0020952380952380953,5.291005291005291e-06,396.8293567474709,3.0448519911250197e-78,5.36703341473619e-78,True
all,authoritarian_right,nation's economic,2,6.117429652769867,5.565197883643551,True,43,0,0.0006825396825396826,0.0,inf,1.2786462063661018e-26,1.3643791895515682e-26,True
all,authoritarian_right,strength security,2,5.944089640324764,5.565197883643551,True,43,0,0.0006825396825396826,0.0,inf,1.2786462063661018e-26,1.3643791895515682e-26,True
all,authoritarian_right,authoritarian right's vision,3,5.694734008814963,5.565197883643551,True,43,0,0.0006825396825396826,0.0,inf,1.2786462063661018e-26,1.3643791895515682e-26,True
all,authoritarian_right,economic self-reliance,2,7.629188134383218,5.54192513787434,True,42,0,0.0006666666666666666,0.0,inf,5.1171438239100043e-26,5.42904592365309e-26,True
all,authoritarian_right,society authoritarian right,3,5.772525383280227,5.54192513787434,True,42,0,0.0006666666666666666,0.0,inf,5.1171438239100043e-26,5.42904592365309e-26,True
all,authoritarian_right,emphasizes hierarchy tradition,3,5.809267947745319,5.493691269603422,True,40,0,0.0006349206349206349,0.0,inf,8.195332124726211e-25,8.678326983788022e-25,True
all,authoritarian_right,authoritarian right addressing,3,5.674304540709872,5.4686740845498925,True,39,0,0.000619047619047619,0.0,inf,3.2796557830363897e-24,3.466353455695007e-24,True
all,authoritarian_right,strength security and,3,5.791065029642641,5.303823559682359,True,33,0,0.0005238095238095238,0.0,inf,1.3467588812731382e-20,1.3995236881886903e-20,True
all,authoritarian_right,cultural practices,2,6.383827634655226,5.273502329104575,True,32,0,0.0005079365079365079,0.0,inf,5.389088772100514e-20,5.558745270481456e-20,True
all,authoritarian_right,typically emphasizes hierarchy,3,5.71475527241974,5.24223390477022,True,31,0,0.0004920634920634921,0.0,inf,2.156431432658117e-19,2.2202075933282274e-19,True
all,authoritarian_right,authoritarian right economic,3,5.772525383280227,5.2099571619739455,True,30,0,0.0004761904761904762,0.0,inf,8.628807814402654e-19,8.85128168070401e-19,True
all,authoritarian_right,globalist elites,2,5.990313491878617,5.01659752454333,True,125,2,0.001984126984126984,1.0582010582010582e-05,187.8707753479125,2.282388906231461e-72,3.750119825282961e-72,True
