model_alias,ideology,target,n,prevalence,positive_rate,mean_p_hate,mean_p_hate_gold,mean_p_hate_nonhate,tp,tn,fp,fn,accuracy,precision,recall,f1
gemma-3-12b-it,centrism,women,39960,0.5,0.34241741741741744,0.3414674442085727,0.388640329721491,0.2942945586956545,7812,14109,5871,12168,0.5485735735735736,0.5709274281955712,0.390990990990991,0.46412975670617596
gemma-3-12b-it,centrism,christians,39960,0.5,0.2526776776776777,0.2540967461815266,0.35957027615996096,0.14862321620309224,7220,17103,2877,12760,0.6086836836836836,0.7150638803605032,0.3613613613613614,0.48010107391029694
gemma-3-12b-it,centrism,men,39960,0.5,0.3465965965965966,0.34549585888022416,0.4619833982686649,0.2290083194917834,9325,15455,4525,10655,0.6201201201201201,0.6732851985559567,0.4667167167167167,0.5512858409695537
gemma-3-12b-it,centrism,jews,39960,0.5,0.5337837837837838,0.5288791270465129,0.6698103070344862,0.3879479470585396,13546,12196,7784,6434,0.6441941941941942,0.6350679793717768,0.677977977977978,0.6558218349068022
gemma-3-12b-it,centrism,lgbtq+ people,39960,0.5,0.6161411411411412,0.6080244795729717,0.8011480638453433,0.41490089530060004,16287,11646,8334,3693,0.699024024024024,0.6615084683806507,0.8151651651651651,0.7303423690051793
gemma-3-12b-it,centrism,latinx people,39960,0.5,0.4633133133133133,0.46125195811959907,0.6090686636062356,0.31343525263296257,12316,13782,6198,7664,0.6531031031031032,0.6652263152209139,0.6164164164164164,0.6398919312100586
gemma-3-12b-it,centrism,white people,39960,0.5,0.386961961961962,0.386569918267936,0.46254180281742796,0.3105980337184441,9311,13828,6152,10669,0.5790540540540541,0.6021470607256031,0.466016016016016,0.5254069915074909
gemma-3-12b-it,centrism,black people,39960,0.5,0.486036036036036,0.47663189723185295,0.5582308860005321,0.3950329084631738,11423,11981,7999,8557,0.5856856856856857,0.5881474616414375,0.5717217217217218,0.5798182833358712
gemma-3-12b-it,centrism,muslims,39960,0.5,0.3521271271271271,0.3495634044213845,0.4018703392646215,0.29725646957814755,8126,14035,5945,11854,0.5545795795795796,0.577499822329614,0.4067067067067067,0.47728407388916627
gemma-3-1b-it,base,asian people,39960,0.5,0.7104854854854855,0.6574784268010725,0.6603475795732485,0.6546092740288965,14250,5839,14141,5730,0.5027277277277278,0.5019196224155542,0.7132132132132132,0.5891960058712865
gemma-3-1b-it,base,women,39960,0.5,0.602052052052052,0.5728625386088222,0.581271629183142,0.5644534480345023,12264,8186,11794,7716,0.5117617617617618,0.509768060520409,0.6138138138138138,0.5569735228666152
gemma-3-1b-it,base,christians,39960,0.5,0.7074574574574575,0.6566482117584159,0.6688796500424604,0.6444167734743715,14415,6125,13855,5565,0.514014014014014,0.5099044923947648,0.7214714714714715,0.5975129533678756
gemma-3-1b-it,base,men,39960,0.5,0.46824324324324323,0.45913588222530155,0.4855135043670943,0.4327582600835088,9941,11210,8770,10039,0.5293043043043043,0.5312917535139757,0.49754754754754754,0.5138662738104468
gemma-3-1b-it,base,jews,39960,0.5,0.6957707707707708,0.6496270491047068,0.6471263735084324,0.6521277247009812,13799,5976,14004,6181,0.49486986986986986,0.4963133474804877,0.6906406406406407,0.5775694284578198
gemma-3-1b-it,base,lgbtq+ people,39960,0.5,0.6212962962962963,0.5992449495169494,0.6367718587766539,0.5617180402572448,13327,8480,11500,6653,0.5457207207207208,0.5367946187618319,0.667017017017017,0.5948624098913117
gemma-3-1b-it,base,latinx people,39960,0.5,0.6649399399399399,0.6233335165528803,0.6245207585431672,0.6221462745625932,13243,6652,13328,6737,0.49787287287287285,0.4984005118362124,0.6628128128128128,0.5689673691220382
gemma-3-1b-it,base,white people,39960,0.5,0.684084084084084,0.639826342902026,0.6702819137124567,0.6093707720915954,14489,7133,12847,5491,0.5410910910910911,0.530033655253146,0.7251751751751752,0.6124355397751289
gemma-3-1b-it,base,black people,39960,0.5,0.5731731731731732,0.5525104809869398,0.5388323560014024,0.5661886059724771,11129,8205,11775,8851,0.4838338338338338,0.4858976597974153,0.557007007007007,0.5190280757392033
gemma-3-1b-it,base,muslims,39960,0.5,0.5840840840840841,0.5504239216193303,0.5622937762999797,0.5385540669386809,11967,8607,11373,8013,0.5148648648648648,0.5127249357326478,0.5989489489489489,0.5524930747922437
gemma-3-1b-it,libertarian_right,asian people,39960,0.5,0.53003003003003,0.5128231270296557,0.5096515555997511,0.5159946984595604,10462,9262,10718,9518,0.4935935935935936,0.4939565627950897,0.5236236236236236,0.5083576287657919
gemma-3-1b-it,libertarian_right,women,39960,0.5,0.4512262262262262,0.43588347967203195,0.449398693737683,0.4223682656063809,9320,11269,8711,10660,0.5152402402402403,0.516887582496811,0.46646646646646645,0.49038436242140426
gemma-3-1b-it,libertarian_right,christians,39960,0.5,0.5402402402402402,0.5168132838544187,0.5291027292952285,0.5045238384136089,11066,9458,10522,8914,0.5136136136136136,0.5125995923661293,0.5538538538538539,0.532428791377983
gemma-3-1b-it,libertarian_right,men,39960,0.5,0.3451201201201201,0.3515431176613759,0.37720731166270643,0.3258789236600454,7487,13676,6304,12493,0.5296046046046046,0.5428902907693424,0.37472472472472473,0.44339818187202035
gemma-3-1b-it,libertarian_right,jews,39960,0.5,0.5494244244244244,0.5234425377678704,0.5199886270471521,0.5268964484885886,10870,8895,11085,9110,0.49461961961961964,0.49510362104304256,0.544044044044044,0.5184213664003816
gemma-3-1b-it,libertarian_right,lgbtq+ people,39960,0.5,0.4017017017017017,0.41611342939647944,0.4534243182735042,0.3788025405194547,8866,12794,7186,11114,0.5420420420420421,0.5523299277348617,0.44374374374374376,0.4921181172291297
gemma-3-1b-it,libertarian_right,latinx people,39960,0.5,0.5277777777777778,0.5039722752762031,0.5057172085071827,0.5022273420452237,10524,9414,10566,9456,0.4989489489489489,0.49900426742532006,0.5267267267267267,0.5124908692476261
gemma-3-1b-it,libertarian_right,white people,39960,0.5,0.4997747747747748,0.49590274614614765,0.5375919341563701,0.45421355813592523,11000,11009,8971,8980,0.5507757757757757,0.5507986580541786,0.5505505505505506,0.5506745763560361
gemma-3-1b-it,libertarian_right,black people,39960,0.5,0.4195695695695696,0.40781475108665033,0.39328002199396356,0.42234948017933704,8053,11267,8713,11927,0.48348348348348347,0.48031730883931767,0.40305305305305306,0.43830621019974964
gemma-3-1b-it,libertarian_right,muslims,39960,0.5,0.3791041041041041,0.3826864326795986,0.40684705516761605,0.3585258101915812,8101,12932,7048,11879,0.5263513513513514,0.5347547692917024,0.40545545545545547,0.4612143812804236
gemma-3-1b-it,authoritarian_left,asian people,39960,0.5,0.6099099099099099,0.5826341831409657,0.5743829951510654,0.5908853711308659,11948,7556,12424,8032,0.48808808808808807,0.4902346955522731,0.597997997997998,0.5387806637806638
gemma-3-1b-it,authoritarian_left,women,39960,0.5,0.47122122122122123,0.4626807336931353,0.4745140565408243,0.4508474108454463,9647,10797,9183,10333,0.5116116116116116,0.5123207647371216,0.48283283283283285,0.49713991239371297
gemma-3-1b-it,authoritarian_left,christians,39960,0.5,0.6072572572572572,0.5763027476715493,0.5907062996137846,0.5618991957293139,12462,8176,11804,7518,0.5164664664664664,0.5135580647819995,0.6237237237237238,0.5633051575283642
gemma-3-1b-it,authoritarian_left,men,39960,0.5,0.4294044044044044,0.4317450258944247,0.4554779806891242,0.4080120710997252,9166,11987,7993,10814,0.5293543543543544,0.5341803135380849,0.45875875875875877,0.49360510514553435
gemma-3-1b-it,authoritarian_left,jews,39960,0.5,0.6257507507507507,0.5973566836542314,0.5876390963583976,0.6070742709500654,12199,7174,12806,7781,0.4848098098098098,0.4878624275144971,0.6105605605605605,0.5423585639657663
gemma-3-1b-it,authoritarian_left,lgbtq+ people,39960,0.5,0.4636886886886887,0.466236712696316,0.5039016262547031,0.4285717991379288,10124,11575,8405,9856,0.543018018018018,0.5463867451022721,0.5067067067067067,0.5257991638318317
gemma-3-1b-it,authoritarian_left,latinx people,39960,0.5,0.6104604604604604,0.5815106478062001,0.5804702111073323,0.5825510845050678,12118,7704,12276,7862,0.496046046046046,0.4967614987291957,0.6065065065065065,0.546175688466219
gemma-3-1b-it,authoritarian_left,white people,39960,0.5,0.5924674674674675,0.5752348205587408,0.6114215685201956,0.539048072597286,12713,9018,10962,7267,0.5438188188188188,0.5369799366420275,0.6362862862862863,0.5824304203413125
gemma-3-1b-it,authoritarian_left,black people,39960,0.5,0.43188188188188187,0.43156747192711203,0.4123906822414608,0.45074426161276326,8150,10872,9108,11830,0.476026026026026,0.4722447560551628,0.40790790790790793,0.4377249046672753
gemma-3-1b-it,authoritarian_left,muslims,39960,0.5,0.4664914914914915,0.4528038462719044,0.47210173420719914,0.4335059583366096,9699,11038,8942,10281,0.5189439439439439,0.5203047046832251,0.48543543543543544,0.5022656067942312
gemma-3-1b-it,authoritarian_right,asian people,39960,0.5,0.6237987987987988,0.5934819871598894,0.5868644844185006,0.6000994899012783,12235,7288,12692,7745,0.48856356356356356,0.4908332330404782,0.6123623623623624,0.5449039125303404
gemma-3-1b-it,authoritarian_right,women,39960,0.5,0.49309309309309307,0.4819705305514751,0.4947115060684082,0.469229555034542,10120,10396,9584,9860,0.5134134134134134,0.513601299228583,0.5065065065065065,0.5100292309243019
gemma-3-1b-it,authoritarian_right,christians,39960,0.5,0.6293793793793794,0.5971344500272959,0.6106534169242904,0.5836154831303013,12871,7701,12279,7109,0.5148148148148148,0.5117693836978131,0.6441941941941942,0.5703966319521382
gemma-3-1b-it,authoritarian_right,men,39960,0.5,0.4657657657657658,0.464723133396458,0.4895758029338237,0.43987046385909223,9923,11291,8689,10057,0.5308808808808809,0.533150655491081,0.49664664664664665,0.5142516583747927
gemma-3-1b-it,authoritarian_right,jews,39960,0.5,0.6407657657657657,0.6075164706260712,0.596874313478594,0.6181586277735484,12475,6850,13130,7505,0.4836086086086086,0.48720952938879125,0.6243743743743744,0.5473291652956017
gemma-3-1b-it,authoritarian_right,lgbtq+ people,39960,0.5,0.4862112112112112,0.4875112506601068,0.5257329192366805,0.44928958208353315,10619,11170,8810,9361,0.5452702702702703,0.5465541201297031,0.5314814814814814,0.5389124311705448
gemma-3-1b-it,authoritarian_right,latinx people,39960,0.5,0.622072072072072,0.5937957542794603,0.5917684929984229,0.5958230155604977,12335,7457,12523,7645,0.4952952952952953,0.49621852120041837,0.6173673673673674,0.5502029528524912
gemma-3-1b-it,authoritarian_right,white people,39960,0.5,0.6153403403403404,0.5948093412158726,0.6296331626158935,0.5599855198158517,13154,8545,11435,6826,0.543018018018018,0.534954654520314,0.6583583583583583,0.5902757522044472
gemma-3-1b-it,authoritarian_right,black people,39960,0.5,0.4667917917917918,0.46034096134556185,0.4423214522925941,0.47836047039852964,8877,10204,9776,11103,0.4775025025025025,0.4759019996783359,0.4442942942942943,0.45955530246162607
gemma-3-1b-it,authoritarian_right,muslims,39960,0.5,0.486011011011011,0.471179460357498,0.4912861891575642,0.45107273155743177,10107,10666,9314,9873,0.5198448448448448,0.5204160444879254,0.5058558558558559,0.5130326641455801
gemma-3-1b-it,libertarian_left,asian people,39960,0.5,0.5107607607607607,0.4952079398973329,0.49150311686732506,0.49891276292734077,10089,9659,10321,9891,0.4941941941941942,0.4943165115139637,0.5049549549549549,0.4995791037385491
gemma-3-1b-it,libertarian_left,women,39960,0.5,0.4333083083083083,0.41957208302405263,0.43225657622496766,0.40688758982313766,8919,11584,8396,11061,0.513088088088088,0.5151025122725961,0.4463963963963964,0.4782946775707199
gemma-3-1b-it,libertarian_left,christians,39960,0.5,0.5186436436436437,0.49683783121772473,0.5087123710591275,0.484963291376322,10602,9857,10123,9378,0.511986986986987,0.5115560916767189,0.5306306306306307,0.5209188060434836
gemma-3-1b-it,libertarian_left,men,39960,0.5,0.3163163163163163,0.32645600867104363,0.35007600738956884,0.3028360099525184,6879,14219,5761,13101,0.527977977977978,0.5442246835443038,0.3442942942942943,0.42176578786020846
gemma-3-1b-it,libertarian_left,jews,39960,0.5,0.5271271271271272,0.508253998856048,0.5045409215463175,0.5119670761657787,10385,9301,10679,9595,0.4926426426426426,0.4930212685150019,0.5197697697697697,0.5060422960725076
gemma-3-1b-it,libertarian_left,lgbtq+ people,39960,0.5,0.35945945945945945,0.37837033496127354,0.41275946022392634,0.3439812096986207,7907,13523,6457,12073,0.5362862862862863,0.5504734057365637,0.3957457457457457,0.4604588865595155
gemma-3-1b-it,libertarian_left,latinx people,39960,0.5,0.4983233233233233,0.47858420652192873,0.47944874271854865,0.4777196703253088,9913,9980,10000,10067,0.4978228228228228,0.4978154974137498,0.49614614614614616,0.49697941994836187
gemma-3-1b-it,libertarian_left,white people,39960,0.5,0.4603603603603604,0.46391004869291136,0.5063618725365228,0.42145822484929996,10217,11801,8179,9763,0.551001001001001,0.5553924766253533,0.5113613613613613,0.5324682092974776
gemma-3-1b-it,libertarian_left,black people,39960,0.5,0.3865365365365365,0.3815533396240708,0.36665276932167457,0.396453909926467,7350,11884,8096,12630,0.4813313313313313,0.47585135310112653,0.36786786786786785,0.41494947213910693
gemma-3-1b-it,libertarian_left,muslims,39960,0.5,0.36744244244244245,0.37033032408474503,0.39292314870952366,0.3477374994599664,7813,13110,6870,12167,0.5235985985985986,0.5321119662194375,0.39104104104104104,0.45079768052390157
gemma-3-1b-it,centrism,asian people,39960,0.5,0.42565065065065066,0.42354813358029564,0.4192784827213746,0.42781778443921675,8405,11376,8604,11575,0.49502002002002005,0.49415015579987065,0.42067067067067065,0.4544594338857498
gemma-3-1b-it,centrism,women,39960,0.5,0.4044794794794795,0.39753083477805445,0.40933967322200626,0.38572199633410265,8355,12172,7808,11625,0.5136886886886887,0.516921363608241,0.41816816816816815,0.4623301884182276
gemma-3-1b-it,centrism,christians,39960,0.5,0.4797297297297297,0.4685380847604425,0.4756156464179118,0.4614605231029732,9749,10559,9421,10231,0.5082082082082082,0.5085550339071466,0.48793793793793794,0.4980332056194125
gemma-3-1b-it,centrism,men,39960,0.5,0.302002002002002,0.3055200217632918,0.3245837948880754,0.2864562486385082,6473,14385,5595,13507,0.521971971971972,0.5363771958899569,0.323973973973974,0.40395656515227163
gemma-3-1b-it,centrism,jews,39960,0.5,0.4547797797797798,0.4455787611317945,0.4414218109291237,0.44973571133446527,8941,10748,9232,11039,0.4927177177177177,0.4919936169041985,0.4474974974974975,0.46869184598851993
gemma-3-1b-it,centrism,lgbtq+ people,39960,0.5,0.33586086086086087,0.34488757447795465,0.37417125556323383,0.3156038933926755,7333,13892,6088,12647,0.5311561561561562,0.54638253483347,0.367017017017017,0.43908865004041797
gemma-3-1b-it,centrism,latinx people,39960,0.5,0.4198948948948949,0.4137668635617863,0.41263382572967844,0.4148999013938942,8318,11519,8461,11662,0.4964214214214214,0.495738721020323,0.4163163163163163,0.45256943877689815
gemma-3-1b-it,centrism,white people,39960,0.5,0.4178928928928929,0.4214167219829989,0.46075941537235593,0.38207402859364187,9310,12591,7389,10670,0.5480730730730731,0.557518414276304,0.46596596596596596,0.5076474276834155
gemma-3-1b-it,centrism,black people,39960,0.5,0.3864114114114114,0.3764782870257342,0.36214682428209155,0.39080974976937694,7375,11914,8066,12605,0.4827077077077077,0.4776245061848326,0.3691191191191191,0.41641963806781285
gemma-3-1b-it,centrism,muslims,39960,0.5,0.36286286286286284,0.3639994065578397,0.3828438848495722,0.34515492826610716,7581,13061,6919,12399,0.5165665665665665,0.5228275862068965,0.3794294294294294,0.43973317865429234
gemma-3-27b-it,base,asian people,39960,0.5,0.583008008008008,0.5767552222011767,0.7246759340093747,0.4288345103929786,14607,11290,8690,5373,0.648073073073073,0.6269905996480234,0.731081081081081,0.6750467915983086
gemma-3-27b-it,base,women,39960,0.5,0.5225725725725726,0.5161905389313104,0.5810231587160388,0.4513579191465819,11732,10830,9150,8248,0.5646146146146146,0.5618235801168471,0.5871871871871872,0.5742254417307034
gemma-3-27b-it,base,christians,39960,0.5,0.42422422422422423,0.41936252944115376,0.5943254295436103,0.24439962933869724,11998,15026,4954,7982,0.6762762762762763,0.7077630957999056,0.6005005005005005,0.649734647460197
gemma-3-27b-it,base,men,39960,0.5,0.5315565565565565,0.5294861724555259,0.6799410426477157,0.379031302263336,13645,12384,7596,6335,0.6513763763763764,0.642389717998211,0.6829329329329329,0.6620411925960068
gemma-3-27b-it,base,jews,39960,0.5,0.6984484484484484,0.6918082814558182,0.841174282001805,0.5424422809098314,16926,8996,10984,3054,0.6486986986986987,0.6064493013256897,0.8471471471471471,0.7068699102109001
gemma-3-27b-it,base,lgbtq+ people,39960,0.5,0.8096846846846847,0.8051190985574318,0.9587485236474672,0.6514896734673965,19246,6871,13109,734,0.6535785785785786,0.5948385102766187,0.9632632632632633,0.7354925002388458
gemma-3-27b-it,base,latinx people,39960,0.5,0.6525525525525525,0.6450700113030494,0.821833670126401,0.4683063524796979,16577,10481,9499,3403,0.6771271271271271,0.6357186685074397,0.8296796796796797,0.7198627757512593
gemma-3-27b-it,base,white people,39960,0.5,0.6002252252252253,0.5938308430915625,0.6835909305639365,0.5040707556191886,13763,9758,10222,6217,0.5886136136136136,0.5738169689389202,0.6888388388388388,0.6260889343796202
gemma-3-27b-it,base,black people,39960,0.5,0.7124374374374375,0.7053285388597208,0.7970303096872877,0.613626768032154,16069,7580,12400,3911,0.5918168168168169,0.5644385120657557,0.8042542542542542,0.6633367045759457
gemma-3-27b-it,base,muslims,39960,0.5,0.5974724724724725,0.5911933761669641,0.6864905392889304,0.49589621304499765,13821,9926,10054,6159,0.5942692692692693,0.578890052356021,0.6917417417417417,0.6303044122677004
gemma-3-27b-it,libertarian_right,asian people,39960,0.5,0.40805805805805806,0.4022639048719106,0.5386030561988474,0.2659247535449738,10959,14633,5347,9021,0.6404404404404405,0.6720838954985895,0.5484984984984985,0.6040346139006779
gemma-3-27b-it,libertarian_right,women,39960,0.5,0.32747747747747746,0.32546427239147857,0.38468691662554766,0.26624162815740954,7790,14684,5296,12190,0.5624124124124125,0.5952926791991441,0.3898898898898899,0.4711788544123874
gemma-3-27b-it,libertarian_right,christians,39960,0.5,0.28265765765765766,0.2812766548990077,0.4161845323260155,0.14636877747199997,8406,17091,2889,11574,0.638063063063063,0.7442231075697211,0.4207207207207207,0.5375539568345323
gemma-3-27b-it,libertarian_right,men,39960,0.5,0.36196196196196195,0.3596483740528793,0.5003188493537826,0.2189778987519761,10088,15604,4376,9892,0.642942942942943,0.6974557522123894,0.5049049049049049,0.5857623969341539
gemma-3-27b-it,libertarian_right,jews,39960,0.5,0.5502502502502502,0.5407801198320403,0.7009231130500931,0.38063712661398763,14240,12232,7748,5740,0.6624624624624624,0.647625977806076,0.7127127127127127,0.6786122760198245
gemma-3-27b-it,libertarian_right,lgbtq+ people,39960,0.5,0.6214714714714715,0.6116766302894383,0.8221816635704613,0.4011715970084153,16694,11840,8140,3286,0.7140640640640641,0.672223564468068,0.8355355355355355,0.7450350336948274
gemma-3-27b-it,libertarian_right,latinx people,39960,0.5,0.43438438438438437,0.4295167679016231,0.5927208076996563,0.2663127281035899,12010,14632,5348,7970,0.6667167167167167,0.6918999884779352,0.6011011011011012,0.6433124430874712
gemma-3-27b-it,libertarian_right,white people,39960,0.5,0.38811311311311314,0.3848503399003249,0.48291914884476,0.2867815309558899,9759,14230,5750,10221,0.6003253253253253,0.6292475336901154,0.4884384384384384,0.5499732311420439
gemma-3-27b-it,libertarian_right,black people,39960,0.5,0.5325325325325325,0.5211806408377511,0.6193522399012652,0.42300904177423687,12707,11407,8573,7273,0.6034534534534535,0.5971334586466165,0.635985985985986,0.6159476490547745
gemma-3-27b-it,libertarian_right,muslims,39960,0.5,0.36711711711711714,0.36441118073160067,0.43815814690884425,0.2906642145543571,8859,14169,5811,11121,0.5762762762762763,0.6038854805725972,0.4433933933933934,0.5113419913419913
gemma-3-27b-it,authoritarian_left,asian people,39960,0.5,0.5323323323323323,0.5224416016511165,0.6596369352213595,0.38524626808087364,13430,12138,7842,6550,0.6398398398398398,0.6313463708160962,0.6721721721721722,0.6511199456996023
gemma-3-27b-it,authoritarian_left,women,39960,0.5,0.430005005005005,0.4226570546751413,0.4886014204188665,0.35671268893141617,9951,12748,7232,10029,0.5680430430430431,0.5791188965838329,0.49804804804804803,0.5355326534456315
gemma-3-27b-it,authoritarian_left,christians,39960,0.5,0.3857107107107107,0.37884390493279796,0.539845483891994,0.2178423259736018,11044,15611,4369,8936,0.6670420420420421,0.7165379874132226,0.5527527527527527,0.6240782075551662
gemma-3-27b-it,authoritarian_left,men,39960,0.5,0.45705705705705707,0.45157234551018494,0.6000834147262669,0.30306127629410295,12179,13895,6085,7801,0.6525025025025025,0.6668309242225142,0.6095595595595595,0.636910365024579
gemma-3-27b-it,authoritarian_left,jews,39960,0.5,0.6397397397397397,0.6268043910348751,0.7753363478367586,0.47827243423299143,15803,10219,9761,4177,0.6512012012012012,0.6181739946800188,0.7909409409409409,0.6939662743720358
gemma-3-27b-it,authoritarian_left,lgbtq+ people,39960,0.5,0.7193193193193194,0.7087492561701254,0.8957272793765779,0.521771232963673,18141,9377,10603,1839,0.6886386386386386,0.6311230169774562,0.907957957957958,0.744643296937854
gemma-3-27b-it,authoritarian_left,latinx people,39960,0.5,0.5620870870870871,0.5531812637976347,0.7215431565571729,0.3848193710380964,14700,12219,7761,5280,0.6736486486486486,0.6544677440897556,0.7357357357357357,0.6927263730826323
gemma-3-27b-it,authoritarian_left,white people,39960,0.5,0.5434684684684684,0.5313719787035469,0.6182048238592467,0.4445391335478472,12611,10874,9106,7369,0.5877127127127127,0.5806971496983929,0.6311811811811812,0.6048876417967719
gemma-3-27b-it,authoritarian_left,black people,39960,0.5,0.6569069069069069,0.6416374997851807,0.7329726122698427,0.5503023873005188,14945,8675,11305,5035,0.591091091091091,0.5693333333333334,0.747997997997998,0.6465498593986588
gemma-3-27b-it,authoritarian_left,muslims,39960,0.5,0.5355105105105105,0.5228495276341721,0.611101736509436,0.4345973187589084,12559,11140,8840,7421,0.5930680680680681,0.5868965839525212,0.6285785785785786,0.6070228860049784
gemma-3-27b-it,authoritarian_right,asian people,39960,0.5,0.47507507507507507,0.4670035891891357,0.6063267951786008,0.3276803831996707,12350,13346,6634,7630,0.643043043043043,0.6505478297513696,0.6181181181181181,0.6339184888615133
gemma-3-27b-it,authoritarian_right,women,39960,0.5,0.3859109109109109,0.38228962803560435,0.4457752635710881,0.3188039925001206,9009,13568,6412,10971,0.56498998998999,0.584203359055833,0.4509009009009009,0.508968673201322
gemma-3-27b-it,authoritarian_right,christians,39960,0.5,0.33596096096096095,0.3345869982170428,0.4844678875348121,0.18470610889927339,9786,16341,3639,10194,0.6538288288288289,0.7289385474860335,0.48978978978978976,0.585900314324203
gemma-3-27b-it,authoritarian_right,men,39960,0.5,0.40755755755755757,0.4046134703768626,0.5527079179881604,0.2565190227655647,11168,14862,5118,8812,0.6514014014014013,0.6857423553972737,0.558958958958959,0.6158936745160757
gemma-3-27b-it,authoritarian_right,jews,39960,0.5,0.6021771771771772,0.5918691637817021,0.7468356827222691,0.43690264484113517,15173,11090,8890,4807,0.6572322322322323,0.6305531313635041,0.7594094094094094,0.6890084689962082
gemma-3-27b-it,authoritarian_right,lgbtq+ people,39960,0.5,0.6726726726726727,0.6649635986013392,0.8634933228905614,0.466433874312117,17475,10575,9405,2505,0.7019519519519519,0.6501116071428571,0.8746246246246246,0.7458386683738797
gemma-3-27b-it,authoritarian_right,latinx people,39960,0.5,0.5278278278278278,0.5207278574128005,0.6909003122274329,0.3505554025981681,14029,12917,7063,5951,0.6743243243243243,0.6651336999810354,0.7021521521521521,0.6831417997662641
gemma-3-27b-it,authoritarian_right,white people,39960,0.5,0.467992992992993,0.46495262953499145,0.5564281623384023,0.3734770967315806,11194,12473,7507,8786,0.5922672672672673,0.5985776161702583,0.5602602602602602,0.5787854502210387
gemma-3-27b-it,authoritarian_right,black people,39960,0.5,0.6053553553553553,0.5923426989207543,0.6914916046100805,0.4931937932314279,14116,9906,10074,5864,0.6011511511511511,0.5835469202149649,0.7065065065065065,0.6391668553316731
gemma-3-27b-it,authoritarian_right,muslims,39960,0.5,0.48841341341341343,0.47888878939494833,0.564229585851978,0.3935479929379187,11538,12001,7979,8442,0.5890640640640641,0.5911769226827893,0.5774774774774775,0.5842469048282148
gemma-3-27b-it,libertarian_left,asian people,39960,0.5,0.5018768768768769,0.49422484288711616,0.6372348067420371,0.35121487903219517,12923,12848,7132,7057,0.6449199199199199,0.6443779606083271,0.6467967967967968,0.6455851130261022
gemma-3-27b-it,libertarian_left,women,39960,0.5,0.4338088088088088,0.426673306751565,0.4945737277709354,0.35877288573219457,10060,12705,7275,9920,0.5696946946946947,0.5803288145370638,0.5035035035035035,0.539193353879137
gemma-3-27b-it,libertarian_left,christians,39960,0.5,0.3483483483483483,0.34441605620325666,0.5022446077758889,0.1865875046306245,10202,16262,3718,9778,0.6622622622622623,0.7329022988505747,0.5106106106106106,0.6018879056047197
gemma-3-27b-it,libertarian_left,men,39960,0.5,0.4473973973973974,0.4440153345075395,0.5954049862980203,0.2926256827170587,12040,14142,5838,7940,0.6552052052052052,0.6734534064212999,0.6026026026026026,0.636061070315389
gemma-3-27b-it,libertarian_left,jews,39960,0.5,0.6356856856856857,0.6248683250569755,0.7789899489936979,0.47074670112025313,15821,10399,9581,4159,0.6561561561561562,0.6228249744114637,0.7918418418418418,0.6972367899167071
gemma-3-27b-it,libertarian_left,lgbtq+ people,39960,0.5,0.711036036036036,0.7022222582162037,0.8952969670444876,0.5091475493879196,18100,9667,10313,1880,0.6948698698698699,0.6370323443494175,0.9059059059059059,0.7480420722005248
gemma-3-27b-it,libertarian_left,latinx people,39960,0.5,0.5445445445445446,0.5358883083058094,0.7079534096171608,0.363823206994458,14381,12601,7379,5599,0.6752252252252252,0.6608915441176471,0.7197697697697698,0.689075227599425
gemma-3-27b-it,libertarian_left,white people,39960,0.5,0.49261761761761763,0.4875766175791133,0.5853408730533617,0.38981236210486486,11845,12140,7840,8135,0.6002252252252253,0.6017272034544069,0.5928428428428428,0.5972519853775368
gemma-3-27b-it,libertarian_left,black people,39960,0.5,0.6279029029029028,0.6149041296702307,0.7054308368199637,0.5243774225204977,14374,9263,10717,5606,0.5915165165165165,0.5728747359611016,0.7194194194194194,0.6378380776996295
gemma-3-27b-it,libertarian_left,muslims,39960,0.5,0.49171671671671674,0.48329719461422016,0.5727369777122242,0.39385741151621606,11690,12021,7959,8290,0.5933683683683684,0.5949412183826149,0.585085085085085,0.5899719902091902
gemma-3-27b-it,centrism,asian people,39960,0.5,0.4832832832832833,0.4763029406849519,0.6184814874096904,0.3341243939602133,12530,13198,6782,7450,0.6438438438438439,0.6488193869096934,0.6271271271271271,0.6377888628728494
gemma-3-27b-it,centrism,women,39960,0.5,0.4173923923923924,0.4121206491977456,0.47872778339270927,0.3455135150027819,9677,12978,7002,10303,0.5669419419419419,0.5801906589124048,0.4843343343343343,0.5279467525027961
gemma-3-27b-it,centrism,christians,39960,0.5,0.3568318318318318,0.35217182188382606,0.5113337063453034,0.19300993742234876,10374,16095,3885,9606,0.6623873873873873,0.727540500736377,0.5192192192192192,0.6059756418119688
gemma-3-27b-it,centrism,men,39960,0.5,0.46223723723723725,0.45774267944862906,0.6094423323289959,0.30604302656826216,12304,13813,6167,7676,0.6535785785785786,0.6661252774619674,0.6158158158158158,0.6399833554393904
gemma-3-27b-it,centrism,jews,39960,0.5,0.6450700700700701,0.6337960889794167,0.7867870761730659,0.4808051017857676,15982,10185,9795,3998,0.6548298298298298,0.6200100865112309,0.7998998998998998,0.6985597832025702
gemma-3-27b-it,centrism,lgbtq+ people,39960,0.5,0.7015765765765766,0.6936943001709542,0.8907358658728418,0.49665273446906677,17980,9925,10055,2000,0.6983233233233234,0.6413411806670234,0.8998998998998999,0.7489326252212851
